tid,text,ts,uid,username,user_screen_name,created_at,timezone,user_description,coordinates,city,country,lang
730372042302828544,"RT vemos a @siemens_es @AmadeusITGroup @ByHours 
@elpais_retina https://t.co/MGCowPyqrd",1462969239198,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 12:20:39 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6163001, 40.4621678]",España,España,es
730372875035811840,"""Creatividad y confianza"" @AndyStalman ""hagamos sentir especial a nuestro cliente""
#RETINA2016 
Así lo vemos, Andy 😎 
#RETINA2016",1462969437737,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 12:23:57 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6165441, 40.4621848]",España,España,es
730373546657103874,"@iuliandebarros #NewCollection #Summer2016  @siemens_es @AmadeusITGroup @ByHours @elpais_retina 
#RETINA2016 https://t.co/MH09i6TFvx",1462969597864,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 12:26:37 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6163554, 40.4622332]",España,España,und
730373569520242688,Pues va a ser que está nevando... @andorraworld_ad @grandvalira @ La Borda Creativa https://t.co/gxVsuXPOha,1462969603315,44591053,David Gonzalez,davichuelo,Wed May 11 12:26:43 +0000 2016,Madrid,Emprendedor techy // Creatividad //  - apps - wifi y eventos,"[1.6531499, 42.57835]",Canillo,Andorra,es
730374517089030149,"@q_richardstallm #beneverusual #bedifferent  😎 libre no gratis !! 
#RETINA2016",1462969829233,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 12:30:29 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6166631, 40.4622315]",España,España,es
730378068255182850,"@eduardosuarez #beneverusual
#RETINA2016 😎",1462970675897,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 12:44:35 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6163091, 40.4621568]",España,España,und
730380783836336128,RT #beneverusual https://t.co/67lm5yivFp,1462971323342,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 12:55:23 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6165931, 40.4621957]",España,España,und
730383360829366278,"RT Gracias por compartir  experiencia #neverusual  con la comunidad y el resto del mundo
#sooshi #uramaki #varillas https://t.co/0b1O0MKLHy",1462971937745,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 13:05:37 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6165897, 40.4622648]",España,España,es
730386146199490560,"@victor_giner a disfrutar, Víctor 😎
#Enjoy #NeverUsual",1462972601829,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 13:16:41 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6167212, 40.4621152]",España,España,es
730389893038395393,@marcapersonal marcando la #esencia 😎 . @soc_la_padi @molinera,1462973495145,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 13:31:35 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6166606, 40.4621416]",España,España,es
730392507993993216,"👉 . @elpais_retina VEmos 😎 muy buena organización, buen #teamwork #azafatas/os y una #WiFi s/ problemas 👌
#RETINA2016 🔛",1462974118599,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 13:41:58 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6166558, 40.4619937]",España,España,es
730394799216406528,"👉 . @AmadeusITGroup ""nos conocen por ser diferentes, por trabajar por la excelente.. "" 
#RETINA2016 
De acuerdo con vosotros, así lo VEmos 😎",1462974664869,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 13:51:04 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6166405, 40.4619596]",España,España,es
730403972830404608,"@elpais_retina viven la transformación digital, el cambio y este 2016 cumplen 40 años 
#bedifferent #beneverusual 😎
#RETINA2016
Colaboramos?",1462976852029,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 14:27:32 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6166382, 40.4622161]",España,España,es
730411244021256192,"RT nos encanta qué te gusten, Pablo y compartir el camino #neverusual  tus #sunset #bamboo #polarized #sunglasses 😎 https://t.co/NFKZki5x11",1462978585616,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 14:56:25 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6166258, 40.4622217]",España,España,es
730412244564094976,"RT
Lo vemos 👀 
Lo compartimos 😎
#RETINA2016 https://t.co/dsRUhA4gz8",1462978824164,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 15:00:24 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6166389, 40.4622602]",España,España,es
730412790591180801,"@Metricool 👌 . @elpais_retina 
nos gusta !!! 
#RETINA2016 😎",1462978954347,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 15:02:34 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[12.3998585, 41.8149439]",España,España,es
730413558215888898,"De ser reactivo a ser activo 
#RETINA2016 
#beneverusual #bedifferent",1462979137363,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 15:05:37 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6167186, 40.4626523]",España,España,es
730417137404219392,"@lauradomingo3 si, Laura! Estamos contentos al igual que contigo vaya par 😎 😎 . @Pablo__Arribas 
#tabarca #sunset https://t.co/LV7w86Ylf2",1462979990708,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 15:19:50 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.616613, 40.4622333]",España,España,es
730417851413237763,@Metricool Trx por medir 👈 @iuliandebarros te vemos! 👓 @elpais_retina @jviosques @siemens_es @amadeusESP @BManriqueLara @petezin @marilink,1462980160941,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 15:22:40 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6165725, 40.4622979]",España,España,es
730418732527439873,"@iuliandebarros nos encanta, que se vea 👀 @Metricool @elpais_retina @jviosques @siemens_es @amadeusESP @BManriqueLara @petezin @marilink",1462980371015,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 15:26:11 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6167298, 40.4625692]",España,España,es
730421771749462016,#Elmésvist Mor un nadó de cinc mesos en una guarderia de la capital https://t.co/cn0IdT14XS via @SER_Andorra,1462981095622,313402869,Radio SER Andorra,SER_Andorra,Wed May 11 15:38:15 +0000 2016,Pacific Time (US & Canada),Ràdio SER Principat d'Andorra. Amb tu des del 2003 al 102.3FM.,"[1.5481181, 42.5096138]",Escaldes-Engordany,Andorra,und
730422154035081216,#Elmésvist Prendre decisions preventives i no reactives https://t.co/I31CIbZsXC via @SER_Andorra,1462981186766,313402869,Radio SER Andorra,SER_Andorra,Wed May 11 15:39:46 +0000 2016,Pacific Time (US & Canada),Ràdio SER Principat d'Andorra. Amb tu des del 2003 al 102.3FM.,"[1.5480843, 42.5096067]",Escaldes-Engordany,Andorra,und
730422504112726017,#Elmésvist El cabal del riu Gran Valira augmenta fins a deu vegades per les intenses pluges https://t.co/nlh1Fk0z4H via @SER_Andorra,1462981270231,313402869,Radio SER Andorra,SER_Andorra,Wed May 11 15:41:10 +0000 2016,Pacific Time (US & Canada),Ràdio SER Principat d'Andorra. Amb tu des del 2003 al 102.3FM.,"[1.5480888, 42.5096073]",Escaldes-Engordany,Andorra,und
730422786678763520,"#Elmésvist Cues, indignació i cansament després de 15 hores sense aigua a Escaldes https://t.co/UmH1N9Q46F via @SER_Andorra",1462981337600,313402869,Radio SER Andorra,SER_Andorra,Wed May 11 15:42:17 +0000 2016,Pacific Time (US & Canada),Ràdio SER Principat d'Andorra. Amb tu des del 2003 al 102.3FM.,"[1.5480939, 42.5096165]",Escaldes-Engordany,Andorra,und
730423044817162241,"#Elmésvist A Andorra podrien venir uns 20.000 turistes xinesos a l'any, segons un expert https://t.co/JSVo5E7URt via @SER_Andorra",1462981399145,313402869,Radio SER Andorra,SER_Andorra,Wed May 11 15:43:19 +0000 2016,Pacific Time (US & Canada),Ràdio SER Principat d'Andorra. Amb tu des del 2003 al 102.3FM.,"[1.5481237, 42.509599]",Escaldes-Engordany,Andorra,und
730424033548881920,"@elpais_retina la vemos 😎 @demiguelr @delcastillop @BPR2012 
#RETINA2016",1462981634877,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 15:47:14 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6166344, 40.46222]",España,España,es
730447848131670016,Seule dieu a le dernier mot https://t.co/OdZdGJ1nZB,1462987312716,724271472357859329,njeumou aristide,AristideNjeumou,Wed May 11 17:21:52 +0000 2016,,,"[-3.7500803, 40.2876103]",Espagne,España,fr
730452757732151296,En #andorrabloggers también nos encantan los #artistas y sin duda Marc lo es! Sigue lo en s… https://t.co/E0P4ZY7EZi,1462988483256,3295859357,AndorraBloggers,AndorraBloggers,Wed May 11 17:41:23 +0000 2016,,"Pagina dedicada al mundo Blogger en Andorra.
Moda, Arte, Fotografia, Eventos, Cocina, Literatura..todo tiene aqui su sitio.

Administradora @loveolokiero","[1.5, 42.5]",Andorra la Vieja,Andorra,es
730460405743628289,RT un gran equipo qué hemos visto!!! 🙌 #teamwork 🔛 https://t.co/JQYctD9aDh,1462990306684,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 18:11:46 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6958025, 40.4249063]",España,España,es
730460885555253248,"@AunCLICdelasTIC @onthespot las hemos probado👌 😎 
#gafas #Tecnologia",1462990421080,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 18:13:41 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6958016, 40.4249195]",España,España,es
730461929416855552,RT #NewCollection 😎 #Summer2016 On Fire! y #neverusual 👌 https://t.co/nu2fVNI7oc,1462990669956,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 18:17:49 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6958372, 40.4249172]",España,España,en
730464231909429248,"@elpais_retina @jaimegcantero gran cierre y puesta en escena qué hemos visto 😎 espectacular !!! 
#RETINA2016 https://t.co/nrCinOIaFq",1462991218913,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 18:26:58 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6958288, 40.4248999]",España,España,es
730467079573352448,"@elpais_retina Felices 40 años !!! cc: @jaimegcantero Encantados de felicitarte por lo realizado en #TransformacionDigital y verlo 
👓 📝 📰 😎",1462991897849,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 18:38:17 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6958258, 40.4249163]",España,España,es
730473812425330688,Good evening #Andorra! Sun will set in 30 minutes (local time 21:05) #Sunset #Photo #Photography [11.05.2016],1462993503086,4567387397,PhotoSchedule,PhotoSchedule,Wed May 11 19:05:03 +0000 2016,Midway Island,We bring up sunrise and sunset around the world so you can get your camera ready or just enjoy the view. Fixed and Updated 03/2016 :). Developed by @TheOwlkeep,"[1.51667, 42.5]",Andorra la Vella,Andorra,en
730474859927580672,"@Pablo__Arribas Tic Tac Tic Tac
A ver 📆 mañana y siguientes el éxito de #EUDLS 
#BeDifferent 😎",1462993752830,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 19:09:12 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.7030016, 40.4291528]",España,España,es
730475674134183936,Just posted a photo @ General Council https://t.co/ZQ2DEHVUt9,1462993946952,238663200,Marta Dejuan,MartaDejuan,Wed May 11 19:12:26 +0000 2016,Berlin,"Sóc pedagoga. M'apassiona el món de l'educació, el cicloturisme, la muntanya, el mar...","[1.52083333, 42.50666667]",Andorra la Vella,Andorra,en
730477166022950912,Good way to finish the day ! 50' running climbing the mountain! 500m change altitude and finish… https://t.co/OTYHnahfkQ,1462994302646,108382404,Xavier Simeon,xavsim19,Wed May 11 19:18:22 +0000 2016,Brussels,@motogp Moto2 QMMF Racing Team RiderFollowing by @zelos_sports and supporting by @adeps_officiel Instagram: xaviersimeon19,"[1.470546, 42.5729516]",la Massana,Andorra,en
730480968549728257,"57- Cena BARF para Yakone y Sun

#barf #acba #raw #natural #food #naturalfood #rawdogfood… https://t.co/fgatopnBjl",1462995209239,196124037,Miss Kilómetros,MissKilometros,Wed May 11 19:33:29 +0000 2016,Madrid,"Nómada de nacimiento
#VWT4
#Snowboard
#Trail
#Paleo
#Yoga
#dogtrainer","[1.65, 42.5833]",Canillo,Andorra,tr
730481529353318401,"57- Cena BARF para Yakone y Sun

#barf #acba #raw #natural #food #naturalfood #rawdogfood… https://t.co/DND1pFNezZ",1462995342945,196124037,Miss Kilómetros,MissKilometros,Wed May 11 19:35:42 +0000 2016,Madrid,"Nómada de nacimiento
#VWT4
#Snowboard
#Trail
#Paleo
#Yoga
#dogtrainer","[1.65, 42.5833]",Canillo,Andorra,tr
730481988587671553,"La couv de @VSDmag sur @LeaSalame qualifiée de ""charmante""... Pourquoi pas  bonne aussi ?",1462995452435,2727148757,Calixte Loutremer,CLoutremer,Wed May 11 19:37:32 +0000 2016,,Je lis vos twits avec un intérêt relatif. Je suis d'abord la pour voir votre tête en vrai; et ce qu'il y a dedans. Vous mettre à nu. Parfois des crises de NSFW.,"[2.4152125, 48.8387998]",France,France,fr
730483475883671552,Un fdp de plus,1462995807034,4566432857,Vlad,VladRosta,Wed May 11 19:43:27 +0000 2016,,BOXEUR,"[6.05478706, 49.29637272]",France,France,fr
730489197518262272,¡Qué bien se está cuando se está bien! @ Caldea https://t.co/q1OVqMVQkn,1462997171178,286143072,Fran Chamizo,fchamizo8,Wed May 11 20:06:11 +0000 2016,Greenland,Amante del balón y del buen fútbol.,"[1.53413679, 42.50811861]",Escaldes-Engordany,Andorra,es
730493379226800128,@antonioruizv gracias por ese RT a nuestro producto y Personas #neverusual . @lauradomingo3 @Pablo__Arribas,1462998168175,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 20:22:48 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.715543, 40.4305655]",España,España,es
730497433634013184,Dalí ! Feliz Cumpleaños ! 🎨 #primavera #mayo #andorra #caminar… https://t.co/fWyasYDoRM,1462999134821,342376372,Ferrum Lady,ferrum_lady,Wed May 11 20:38:54 +0000 2016,Baghdad,Молчаливая галюцинация,"[1.51667, 42.5]",Andorra la Vella,Andorra,es
730498538715684870,@brandemia_ el nuevo logo @instagram nos gusta!! Tiene colores qué coinciden con nuestra #NewCollection #Summer2016 https://t.co/Du4TWWGEE6,1462999398293,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 20:43:18 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.7105436, 40.430047]",España,España,es
730503605334224896,"Cielos que parecen de ficción.

🇬🇧: Skies that look like fiction. 

🇫🇷: Ciel qu'on dirait de la… https://t.co/EyNiGkvOxG",1463000606269,1180696039,Montse Delgado,PetitsViatgers,Wed May 11 21:03:26 +0000 2016,,"Viajes, actividades y experiencias en familia. Blog: http://petitsviatgers.com Socia de @BcnTB https://www.facebook.com/PetitsViatgers","[1.5, 42.5]",Andorra la Vella,Andorra,es
730504255426170881,Flipant amb el @morabancandorra-@cdbsevilla: no tinc memòria de dues pròrrogues en un partit de lliga ACB.,1463000761263,92968805,Marisol Fuentes,marisolfperez,Wed May 11 21:06:01 +0000 2016,Madrid,Periodista. En viu i en directe.,"[1.5480677, 42.509591]",Escaldes-Engordany,Andorra,und
730505181843066880,"@patimolne @morabancandorra @cdbsevilla però chiquilla, ande va a parar! Esto és show del bueno! Només has de veure l'ull del Shermadini :-D",1463000982138,92968805,Marisol Fuentes,marisolfperez,Wed May 11 21:09:42 +0000 2016,Madrid,Periodista. En viu i en directe.,"[1.5481341, 42.5096037]",Escaldes-Engordany,Andorra,und
730505264223420416,Немного дождливой Андорры ... ⛰🏘 #primavera #mayo #viaje #andorra… https://t.co/bCYALBGLkR,1463001001779,342376372,Ferrum Lady,ferrum_lady,Wed May 11 21:10:01 +0000 2016,Baghdad,Молчаливая галюцинация,"[1.51667, 42.5]",Andorra la Vella,Andorra,ru
730505860896718850,@patimolne ese Morabanc contraprogramando...jajaja,1463001144037,92968805,Marisol Fuentes,marisolfperez,Wed May 11 21:12:24 +0000 2016,Madrid,Periodista. En viu i en directe.,"[1.5480955, 42.509613]",Escaldes-Engordany,Andorra,es
730506368134811648,"@patimolne ohhhhh, si lo sé pongo el vis a vis...són les paves de la presó, no?",1463001264972,92968805,Marisol Fuentes,marisolfperez,Wed May 11 21:14:24 +0000 2016,Madrid,Periodista. En viu i en directe.,"[1.5479311, 42.5096325]",Escaldes-Engordany,Andorra,es
730506621315616772,Take me to this paradisee pliiiiizz🙏🏽🙏🏽🙏🏽🙏🏽❄️ @ Grandvalira -Pas De… https://t.co/JxDqc8egfD,1463001325335,582102079,Caaascallaar,_paulacp,Wed May 11 21:15:25 +0000 2016,,1999. No pain no gain| Gimnasia Ritmica,"[1.73282627, 42.54103277]",Encamp,Andorra,en
730507037717757952,Never forget. @ Andorre - Pas De La Case https://t.co/4QBdGdgzBd,1463001424613,1633234680,Fattybuthappy,nomeucantinho7,Wed May 11 21:17:04 +0000 2016,London,olá,"[1.73258101, 42.54176586]",Encamp,Andorra,en
730507146798977024,Gran partit del @morabancandorra avui. No ha pogut ser però la imatge ha estat espectacular. Gran @BogdanovicLuka.,1463001450620,92968805,Marisol Fuentes,marisolfperez,Wed May 11 21:17:30 +0000 2016,Madrid,Periodista. En viu i en directe.,"[1.5480373, 42.5096306]",Escaldes-Engordany,Andorra,und
730507449640361986,"@patimolne clar, si estan a la presó...",1463001522823,92968805,Marisol Fuentes,marisolfperez,Wed May 11 21:18:42 +0000 2016,Madrid,Periodista. En viu i en directe.,"[1.5480943, 42.5096251]",Escaldes-Engordany,Andorra,es
730508087287816196,@cincuentayque Gracias !!! @lauradomingo3 @Pablo__Arribas,1463001674850,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 21:21:14 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6954852, 40.4310366]",España,España,es
730508504830717953,"@patimolne jijijijiji, sí, és lu que hi ha",1463001774400,92968805,Marisol Fuentes,marisolfperez,Wed May 11 21:22:54 +0000 2016,Madrid,Periodista. En viu i en directe.,"[1.5480693, 42.5096125]",Escaldes-Engordany,Andorra,es
730514824703168512,@Bernat_E boníssim!,1463003281175,9938512,Oriol Vilella,Oriol_Vilella,Wed May 11 21:48:01 +0000 2016,Paris,"Músic, casat, 1 fill + 1 filla, feliç. Tocant amb Hysteriofunk, madretomasa, Lluís Cartes. Dirigint l'escola Espai de Música Moderna.","[1.52262204, 42.50571446]",Andorra la Vella,Andorra,pt
730515757566730240,"Si t'has perdut el programa d'avui, aquí tens el podcast de La Graderia Andorra https://t.co/D19V7NHBxC",1463003503587,313402869,Radio SER Andorra,SER_Andorra,Wed May 11 21:51:43 +0000 2016,Pacific Time (US & Canada),Ràdio SER Principat d'Andorra. Amb tu des del 2003 al 102.3FM.,"[1.5481242, 42.50959]",Escaldes-Engordany,Andorra,und
730516057526521860,El Balcó Andorra: el resum de l'actualitat d'aquest dimecres i la darrera hora sobre l'aigua a Escaldes https://t.co/XtABzwoMT8,1463003575103,313402869,Radio SER Andorra,SER_Andorra,Wed May 11 21:52:55 +0000 2016,Pacific Time (US & Canada),Ràdio SER Principat d'Andorra. Amb tu des del 2003 al 102.3FM.,"[1.5481215, 42.5096368]",Escaldes-Engordany,Andorra,und
730522822737596417,"#NewCollection : #Grafito 👓
Por tan sólo 24,90 € 
👉 https://t.co/SeK6hc7loG 👈
#Bamboo #Grafito #SE7EN #sunglasses 
Hazte #neverusual !!! 😎",1463005188055,2776084585,SEVENSunglasses,Se7enSunglasses,Wed May 11 22:19:48 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6953501, 40.4310449]",España,España,es
730536721021075457,Les enfants de Dodo Trump appellent à vote pour papa alors que 2 ont oublié de s'inscrire .. 😂,1463008501664,1013535666,Dr.Benton,DjelassiMerouan,Wed May 11 23:15:01 +0000 2016,,"Merouan aka l'hétéro refoulé H.A.M if U don't follow me, T'es yeux de miel que je tartine sur le pain de mie de l'amour #TeamTunisia #TheATeam","[2.47124801, 48.93974808]",France,France,fr
730542386854678528,"#grandvalira @ Andorra la Vella, Andorra https://t.co/A3ms0FuhIY",1463009852504,11752512,Seo & Webs Low Cost,marketingonl,Wed May 11 23:37:32 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.51667, 42.5]",Andorra la Vieja,Andorra,es
730561347705049088,#dope #mob https://t.co/lf2q0AQ95x,1463014373123,704841671104602112,MAZAR,MAZARWORL,Thu May 12 00:52:53 +0000 2016,,#jarirasquad// novalueformoney@gmail.com,"[-0.178122, 38.9404112]",España,España,und
730617009042558977,Good morning #Andorra! Sun will rise in 30 minutes (local time 06:34) #Sunrise #Photo #Photography [12.05.2016],1463027643820,4567387397,PhotoSchedule,PhotoSchedule,Thu May 12 04:34:03 +0000 2016,Midway Island,We bring up sunrise and sunset around the world so you can get your camera ready or just enjoy the view. Fixed and Updated 03/2016 :). Developed by @TheOwlkeep,"[1.51667, 42.5]",Andorra la Vella,Andorra,en
730632717059022848,That feeling when you have some feet in your beard #beard #beardman #barba #thermal #caldea… https://t.co/DYOMIQodxt,1463031388903,268715284,LGuitart,Guiti87,Thu May 12 05:36:28 +0000 2016,Amsterdam,"Basketball coach and player,BIGFan of KG,❤NBA ❤surfing. I fight for what I believe in with all my strength.graduated in Bussines Admin.Studying Physical therapy","[1.53846, 42.5114212]",Escaldes-Engordany,Andorra,en
730644386615336960,"Avui Dia Internacional d la Infermera, us felicitem!!",1463034171142,281988463,CAPSBE,CAPSBEsq,Thu May 12 06:22:51 +0000 2016,Madrid,"Consorci d’Atenció Primària de Salut de Barcelona Esquerra
                                   CAPSBE
CAP Casanova + CAP Borrell + CAP Les Corts","[-3.68762665, 40.4033446]",España,España,und
730651964279656448,"😎 #FelizJueves 
#NewCollection On Fire 💥 !!
#sunglasses #bamboo #polarized 
Hazte #neverusual !!! https://t.co/gaTlcVw1xH",1463035977798,2776084585,SEVENSunglasses,Se7enSunglasses,Thu May 12 06:52:57 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6956597, 40.4310871]",España,España,eu
730653183622647808,"Hoy! #PopUp #Sevilla 👈
""La Invitada Perfecta"" 
#FelizJueves 😎 https://t.co/7npyOaxPrE",1463036268512,2776084585,SEVENSunglasses,Se7enSunglasses,Thu May 12 06:57:48 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6956061, 40.4311148]",España,España,es
730662141456486400,Avui sembla que tindrem un bon dia #andorra #andorre @ Arrosseria Andorra https://t.co/3q9WqPRUKu,1463038404226,11752512,Seo & Webs Low Cost,marketingonl,Thu May 12 07:33:24 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.52154973, 42.50725961]",Andorra la Vieja,Andorra,und
